ISSorbit.A1Gregorian       ISSorbit.A1ModJulian      ISSorbit.ElapsedDays      ISSorbit.ElapsedSecs      ISSorbit.EarthMJ2000Eq.X   ISSorbit.EarthMJ2000Eq.Y   ISSorbit.EarthMJ2000Eq.Z   ISSorbit.EarthMJ2000Eq.VX   ISSorbit.EarthMJ2000Eq.VY   ISSorbit.EarthMJ2000Eq.VZ   
03 Jan 2000 17:53:17.078   21547.24533655246         2.24533615452674          193997.0437511103         6663.906726986123          -1201.739870414984         155.2281609746682          0.7097763162517365          4.71221221328885            6.015073650790616           
03 Jan 2000 17:54:48.162   21547.24639076587         2.246390367934509         194088.1277895416         6692.961637747845          -766.8960390054519         701.301243982575           -0.07235470510081607        4.827494364801917           5.96477796033451            
03 Jan 2000 17:56:19.057   21547.24744278495         2.247442387015326         194179.0222381242         6650.913378426242          -324.8133255240444         1238.776706641904          -0.8520208269239747         4.89128652613844            5.851098656003462           
03 Jan 2000 17:57:50.005   21547.2484954303          2.248495032359642         194269.9707958731         6538.263481630916          120.9788760472328          1763.388186035098          -1.622983390203574          4.903205423063858           5.675106944535933           
03 Jan 2000 17:59:20.946   21547.2495479905          2.249547592560703         194360.9119972447         6356.242300285555          565.451772625604           2269.191848182917          -2.376494747871047          4.863095276928953           5.43878030321839            
03 Jan 2000 18:00:51.933   21547.25060108018         2.25060068224775          194451.8989462056         6106.649393312452          1004.144661297187          2751.089469608112          -3.104956023526782          4.771352558876601           5.144500211301124           
03 Jan 2000 18:02:22.975   21547.25165480084         2.251654402902204         194542.9404107505         5792.020798174664          1432.429979270701          3203.959267626178          -3.800644433210339          4.628890740557357           4.795322358302604           
03 Jan 2000 18:03:54.026   21547.25270863491         2.252708236970648         194633.991674264          5415.805903569395          1845.538624834769          3622.731348887762          -4.455797866532888          4.437275098133369           4.395122488950861           
03 Jan 2000 18:05:24.974   21547.25376127199         2.253760874049476         194724.9395178747         4982.576044165628          2238.605616863517          4002.496322662839          -5.062741094235834          4.19888492858073            3.948766597742529           
03 Jan 2000 18:06:55.965   21547.25481440527         2.254814007334062         194815.930233663          4496.307078811586          2608.118792885785          4339.875270375706          -5.616094197212725          3.915942033766012           3.460358064671101           
03 Jan 2000 18:08:27.078   21547.25586896226         2.255868564327102         194907.0439578616         3961.61124944821           2950.419110932595          4631.466430200168          -6.110362195441374          3.591104343447552           2.934572500990467           
03 Jan 2000 18:09:58.174   21547.25692330625         2.256922908316483         194998.1392785441         3384.928775187427          3261.300306675538          4873.645173386301          -6.539477142720587          3.228266110196886           2.377764952452642           
03 Jan 2000 18:11:29.275   21547.25797771415         2.257977316214237         195089.2401209101         2772.25434599448           3537.555557265014          5063.917292864818          -6.899058836862386          2.831195718289977           1.795717673126512           
03 Jan 2000 18:13:00.409   21547.25903250966         2.259032111720444         195180.3744526464         2129.895654591842          3776.318007543249          5200.289881656187          -7.185399707007237          2.403959469920545           1.194416541467507           
03 Jan 2000 18:14:31.558   21547.26008747647         2.260087078528159         195271.5235848329         1464.79307226019           3974.975837440341          5281.24557434636           -7.395378714924354          1.951142269228432           0.580345118297382           
03 Jan 2000 18:16:02.718   21547.26114256623         2.261142168295919         195362.6833407674         784.0405449370919          4131.393519272434          5305.897820710493          -7.526748023380325          1.4775395967251             -0.03996932712689159        
03 Jan 2000 18:17:33.894   21547.2621978465          2.262197448562802         195453.8595558261         94.82788235900146          4243.898131336833          5273.959529296791          -7.578093251299848          0.9881134792294239          -0.6600002900850813         
03 Jan 2000 18:19:05.063   21547.2632530429          2.263252644963359         195545.0285248342         -595.3377162809524         4311.253430841047          5185.766062753143          -7.548833863379475          0.4881545178563895          -1.273020453325621          
03 Jan 2000 18:20:36.278   21547.26430877198         2.264308374044049         195636.2435174058         -1279.511756360918         4332.74551887437           5042.162573181447          -7.439185749641603          -0.01735274323018475        -1.872879505363262          
03 Jan 2000 18:22:07.383   21547.26536322893         2.265362830989034         195727.3485974525         -1949.260298224995         4308.146685373             4844.96991014592           -7.250542154101987          -0.5222039996124914         -2.452206686529207          
03 Jan 2000 18:23:38.417   21547.26641686367         2.266416465736256         195818.3826396125         -2597.794839786255         4237.830789730011          4596.347539170183          -6.985003970468145          -1.021284188969309          -3.005160064614149          
03 Jan 2000 18:25:09.511   21547.26747118753         2.2674707895967           195909.4762211549         -3219.148105420083         4122.436975066398          4298.581306947091          -6.644962022276564          -1.510023518026449          -3.526648847051777          
03 Jan 2000 18:26:03.780   21547.26809930706         2.26809890912773          195963.7457486359         -3573.461519448577         4032.755693777402          4099.172071225313          -6.408462868813461          -1.793980316542377          -3.819890067111444          
03 Jan 2000 18:26:59.298   21547.26874187108         2.268741473144473         196019.2632796825         -3921.945996611626         3925.252546541122          3879.115430427366          -6.141421982824989          -2.077519454639426          -4.104966891693087          
03 Jan 2000 18:28:25.365   21547.26973801789         2.269737619957596         196105.3303643363         -4431.05563729111          3728.085364156755          3507.896078224779          -5.679703157558085          -2.500587151739223          -4.514484275401903          
03 Jan 2000 18:29:55.793   21547.27078464625         2.270784248314158         196195.7590543432         -4920.525290842841         3482.801802081236          3081.921101073381          -5.136324991526255          -2.919598852184141          -4.898508236834644          
03 Jan 2000 18:31:26.649   21547.27183621464         2.271835816707608         196286.6145635373         -5360.302669856969         3199.561106334888          2621.281733904478          -4.535889583512621          -3.309884830094776          -5.23256807749125           
03 Jan 2000 18:32:57.542   21547.27288821668         2.272887818744493         196377.5075395242         -5743.429191658082         2882.280564421624          2132.58059371011           -3.886892932322878          -3.665366363442294          -5.511236500263693          
03 Jan 2000 18:34:28.379   21547.27393957628         2.273939178347064         196468.3450091863         -6065.451861926894         2534.645500440112          1621.509230970456          -3.196892270741671          -3.981882987423554          -5.731232806189817          
03 Jan 2000 18:35:59.274   21547.2749915957          2.274991197762574         196559.2394866864         -6323.333904724817         2159.905713730456          1092.867139539085          -2.472375941511628          -4.256426989297176          -5.890440728342496          
03 Jan 2000 18:37:30.203   21547.27604401355         2.276043615613162         196650.1683889772         -6514.162574316299         1762.087614052582          552.3857409637917          -1.721203759076664          -4.485915454580616          -5.986996449229789          
03 Jan 2000 18:39:01.050   21547.27709548445         2.277095086516056         196741.0154749872         -6635.713763591823         1345.933183371651          6.511411742204352          -0.9523732577792701         -4.667627636567956          -6.019773619584194          
03 Jan 2000 18:40:31.846   21547.27814636752         2.278145969579782         196831.8117716932         -6686.888156875913         915.7500368719899          -539.1284357886207         -0.1738694647233668         -4.799784591154238          -5.988563799500041          
03 Jan 2000 18:42:02.719   21547.27919813591         2.279197737971117         196922.6845607045         -6667.186612187738         475.493956107234           -1079.492244448524         0.6070786607315627          -4.88114101415854           -5.893633703774396          
03 Jan 2000 18:43:33.614   21547.28025016195         2.280249764015025         197013.5796108982         -6576.722168173854         30.08427094960838          -1608.498367187364         1.381660340707311           -4.910707881294027          -5.735967524843674          
03 Jan 2000 18:45:04.417   21547.28130112144         2.281300723498134         197104.3825102388         -6416.661231082037         -415.194196668587          -2119.87680005489          2.14065227815089            -4.888212036937967          -5.517544769229557          
03 Jan 2000 18:46:35.360   21547.28235370207         2.282353304130083         197195.3254768392         -6188.256884381912         -856.7510084508839         -2609.478538102395         2.877884080760919           -4.813820954555172          -5.240129004488605          
03 Jan 2000 18:48:06.311   21547.28340637976         2.283405981819669         197286.2768292194         -5894.118385618353         -1289.250916667708         -3071.334610242393         3.584385574823987           -4.688339138257706          -4.90698054585237           
03 Jan 2000 18:49:37.322   21547.28445974259         2.284459344653442         197377.2873780574         -5537.157398418995         -1708.331961729425         -3500.758784103329         4.253004061044385           -4.513011680318781          -4.52145301870421           
03 Jan 2000 18:51:08.347   21547.28551327695         2.285512879014277         197468.3127468335         -5121.288800715226         -2109.324877215041         -3892.937650172824         4.876275607685153           -4.289766981225613          -4.087827964909721          
03 Jan 2000 18:52:39.389   21547.28656700229         2.286566604354448         197559.3546162243         -4650.917788800781         -2487.973083944994         -4243.693880090676         5.447596264724867           -4.020988208855215          -3.610736128924516          
03 Jan 2000 18:54:02.670   21547.28753090834         2.287530510402576         197642.6360987825         -4177.231815959072         -2811.290706243245         -4525.034820258083         5.919482622889001           -3.737725060295542          -3.14065352383336           
03 Jan 2000 18:55:32.757   21547.28857358128         2.288573183344852         197732.7230409952         -3623.170894402453         -3132.811157901577         -4783.880528152924         6.370404877214701           -3.394107292381645          -2.600954677857505          
03 Jan 2000 18:57:03.794   21547.2896272398          2.289626841862628         197823.759136931          -3025.031341921956         -3424.623884732499         -4994.777777050308         6.758652370367433           -3.011159387633183          -2.028226671302985          
